latitud,longitud,region,periodo,periodo_date
-34.714555591,-58.2624830902,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7146264513,-58.2868645934,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7094005,-58.3843031,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.76255,-58.4045731,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.713605,-58.285652,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7136932,-58.2677488,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.745529,-58.390545,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9028211138,-57.9671985284,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9048090668,-57.9610362387,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7624805,-58.405126,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.935539,-57.9949167,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7623512,-58.4058643,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9333718,-57.9316334,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7025657,-58.3126673,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.904991,-57.961228,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7020145,-58.3176103,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7108993,-58.3877315,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.6684571,-58.3564939,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.925329223,-57.9631009702,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9246183,-57.9616892,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7324898,-58.2978406,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.703219394,-58.4004909075,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9256019,-57.9283857,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7250638,-58.4143495,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9250168,-57.953232,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.6733813975,-58.4031126961,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.69673,-58.4065,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7074546136,-58.4013847914,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9277507,-57.9420709233,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.759855,-58.205612,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9243804251,-57.9312166344,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.6570654,-58.3695243,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7325851635,-58.2524700382,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.766211,-58.2721829,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.722707,-58.4122873,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9404671,-57.9711749,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7608889307,-58.3935507799,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7310393,-58.2285636,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9236036122,-57.9755517098,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.928269,-57.946525,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9244721259,-57.9629951157,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.6803742,-58.4050646,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7333957,-58.2717678,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9439458,-57.9493161,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9260006,-57.9782517,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7017183371,-58.3862400055,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7066336,-58.395466,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7580757,-58.1937142,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7343492,-58.2666917,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7509393,-58.2538721,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.6990636796,-58.4020252725,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7011140299,-58.4017875765,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.6994795,-58.3920795,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7107344,-58.380665,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.6706847,-58.4083073,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9396025367,-57.9563904892,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7509393,-58.2538721,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7643126,-58.2954491,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7235311,-58.413885,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.925771,-57.939899,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7748104119,-58.3911048185,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.704817,-58.395788,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9388285,-57.951934,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7056781,-58.3864261,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7295936,-58.2964885,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.704858,-58.392055,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9423705,-57.9652309,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.6759969,-58.3467942,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7593110815,-58.2793940757,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.6909779415,-58.2919016751,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.9291452,-57.9618629,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7104325167,-58.3903021118,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.76913,-58.2235974,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.668306,-58.3605428,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.8674569669,-58.3982578011,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.7713293,-58.2972382,Bs.As. G.B.A. Zona Sur,05-2017,2017-05-01
-34.712685,-58.291044,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91729,-57.92538,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7574321,-58.4005834,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91093,-57.95151,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.712571,-58.2655409,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.911383,-57.948765,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.915971,-57.9249,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9159381,-57.9239213,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7501584,-58.4020016,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9232105679,-57.957813777,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9167002774,-57.9597215262,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.709815,-58.288736,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7451541,-58.3948661,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8175183,-58.4652316,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7463796,-58.3922634,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.909338501,-57.9483857115,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7634124841,-58.3925548021,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7042378132,-58.3909509408,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7182970367,-58.3762987651,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7278651,-58.4072175,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92643,-57.97899,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7747039,-58.3957618,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7459352,-58.3909571,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9109486935,-57.9515149546,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7463796,-58.3922634,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7048109,-58.3964412,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9113,-57.94137,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9093516449,-57.9450607926,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8171228189,-58.4643201438,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7420272337,-58.3861389581,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.911383,-57.948765,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91065,-57.96241,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92539,-57.95647,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.758368,-58.3985176,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7070041,-58.3207663,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9098437945,-57.9688211087,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6997997,-58.3151005,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6994978,-58.3122232,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.916112,-57.954662,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7564843,-58.4041158,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-35.0589616018,-58.7643547339,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7093424991,-58.3873028004,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91661,-57.9503,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.697055,-58.313886,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7065055,-58.3852615,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8609359,-58.5146115,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7065055,-58.3852615,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7926352,-58.3800104,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.774924964,-58.3910371148,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7421323,-58.3898613,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7405108392,-58.3913317148,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91027,-57.95264,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9307740066,-57.952134727,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7090839,-58.3880937,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.700647,-58.318213,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7547848,-58.3988979,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.93075,-57.95223,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91092,-57.95144,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7058910764,-58.3167594397,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9283,-57.94159,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7580591,-58.4103825,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9339929,-57.9353279,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7068061594,-58.3937521878,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7068706,-58.3937869,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7024068,-58.3148827,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.916077,-57.949533,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7961520515,-58.3865725201,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.95641,-57.9796,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.95641,-57.9796,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7056196,-58.3844994,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7310206,-58.383408,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7165183,-58.2748974,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6634781,-58.364732,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9160870292,-57.9826346246,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.749601,-58.3944758,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8859974923,-58.3812554363,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91236,-57.96533,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9139422387,-57.9418054427,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9139205,-57.9531595,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.724531,-58.263513,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91413,-57.96206,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92782,-57.92846,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91407,-57.95993,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6805081,-58.342239,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8885743,-58.3902251,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7585267,-58.3944919,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.724432327,-58.254669942,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8585014,-58.5098911,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7245454,-58.2537554,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6672383,-58.3805852,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9243985,-57.9246756,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.912637,-57.947237,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92885,-57.94687,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.924698,-57.9776,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.866813,-58.507733,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7575099,-58.3914188,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9122765756,-57.9577941693,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.913748,-57.973763,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9134,-57.96636,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6630468,-58.3666144,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7989921,-58.3958536,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8818491,-58.3945732,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9130045,-57.9660041,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9129700873,-57.9660594037,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92415,-57.94717,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7991931,-58.3868852,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6610756,-58.3669739,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9133549693,-57.9538216216,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91324,-57.94045,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6608354,-58.3671696,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7442503,-58.3746932,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91377,-57.93795,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9494036,-57.9309625,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92979,-57.93918,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7592014,-58.396053,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.924529666,-57.9320625869,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8774276,-58.5060985,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8195792,-58.3875901,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6805523,-58.3453938,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8244642,-58.3932761,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.707363,-58.395467,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9253789,-57.9790635,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91371,-57.92607,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7459332,-58.3911169,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.912135,-57.944448,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7065870908,-58.3881282806,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.703665,-58.3854011,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7978163797,-58.3907983374,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7187769,-58.2615156,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7188199,-58.2617307,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7972881769,-58.3935174307,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91277,-57.94274,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9155047,-57.9626649,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92801,-57.94806,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92802,-57.93726,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7625473,-58.3952515,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7084492225,-58.3951417619,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7172705,-58.2609388,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7084492225,-58.3951417619,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7084492225,-58.3951417619,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91544,-57.95357,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7084492225,-58.3951417619,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7077120205,-58.3944892335,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7178048,-58.2579577,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9244109305,-57.9494229163,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7459332,-58.3911169,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7968618,-58.3875058,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91431,-57.9573,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7465762502,-58.3921900216,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8952512743,-58.3863934391,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7988759,-58.394673,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7212635,-58.2776729,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9301224,-57.9475098,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.93011,-57.95155,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.93011,-57.95155,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92507,-57.94399,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.93011,-57.95155,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7209706,-58.2606345,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7209706,-58.2606345,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91482,-57.95249,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7211963,-58.2599665,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8328647,-58.4754715,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91472,-57.94228,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9306811,-57.9623894,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.911942,-57.944255,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7206336,-58.2546051,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9147,-57.95451,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7469989,-58.3938869,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92773,-57.94696,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.93268,-57.96228,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92794,-57.97204,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91842,-57.95005,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9397487,-57.9710436,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9193191,-57.9187257,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9039,-57.96471,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9391556,-57.9490853,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7458442,-58.2739309,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7122086145,-58.3965615931,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9317504957,-58.0000381561,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6706514,-58.4083177,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.925850907,-57.9440266805,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7094005,-58.3843031,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9493809797,-57.9592965153,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8265602715,-58.4013221506,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7509591147,-58.290071715,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6809254883,-58.4215838301,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6809431336,-58.4215838301,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.85017,-58.07584,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9199644891,-57.9516768828,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92263,-57.92898,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7049267,-58.403305,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92235,-57.94415,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.693702159,-58.409969081,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.820989067,-58.1824419392,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9046379,-57.961109,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9024478,-57.9687299,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7752538,-58.3041336,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7798828,-58.3086795,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7632305,-58.4312075,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.90483,-57.96131,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.85273,-58.07974,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92279,-57.93435,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.90299,-57.95879,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9329525,-57.9801786,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.90507,-57.97212,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.6733813975,-58.4031126961,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7801259,-58.3576447,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.918363,-57.933773,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.762919,-58.2678758,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9187420359,-57.9480109858,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7292661427,-58.4184243581,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7604968,-58.2632312,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.93681,-57.94764,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.764203,-58.401448,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7640284,-58.4029764,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9451310206,-57.9525244609,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7292661427,-58.4184243581,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91994,-57.95962,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.92212,-57.98229,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9198772523,-57.961317645,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91967,-57.9563,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.91966,-57.95631,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.89886,-57.96429,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.769081,-58.213917,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7449998,-58.3920261,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.715759,-58.393557,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7437712053,-58.3946256247,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9014671,-57.9542753,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.926545,-57.962558,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.9192175,-57.9252276,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.902809,-57.963139,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.921795,-57.933622,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.89639,-57.94946,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.89665,-57.953534,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.8798923832,-58.3533247739,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
-34.7389687,-58.3975354,Bs.As. G.B.A. Zona Sur,06-2017,2017-06-01
