latitud,longitud,region,periodo,periodo_date
-34.4813219,-58.5035139,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5098265516,-58.4860272444,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.403328,-58.649566,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5075809398,-58.4777231253,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5420463,-58.7123151,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4256986253,-58.6584477034,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4121403,-58.5871553,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4469643,-58.6311428,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5224516179,-58.733253479,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5546758,-58.7086185,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4254893,-58.5731699,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5448398,-58.7049984,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5448778,-58.7049483,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5079215,-58.4810334,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5496642,-58.701393,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5639916836,-58.5597614743,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5044866,-58.4942333,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5118593,-58.4914,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.425682,-58.573485,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4948079,-58.5164546,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4265441653,-58.6570257238,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4460408241,-58.6321868813,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.425832,-58.656778,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.443362,-58.923104,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5411171,-58.7059848,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5449523,-58.7024994,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5373072,-58.5473626,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5337314,-58.715893,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.400607,-58.652616,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4896626,-58.5204532,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5373072,-58.5473626,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.489984,-58.520204,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3402525,-58.7849434,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5469278634,-58.70727662,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5546758,-58.7086185,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4263903199,-58.7903345118,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4232384,-58.5768278,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5078827,-58.4810504,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.512296,-58.4925035,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5458361067,-58.4966698264,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4012109957,-58.6503537922,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.487092,-58.502488,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5392162,-58.6924549,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5738037,-58.5347973,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4476799,-58.8052387,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4434648,-58.7399851,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4043403721,-58.6240115083,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5463368,-58.7029197,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5539655,-58.7174824,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5466479,-58.7025943,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4142756,-58.6080344,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.428532,-58.592392,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4032284,-58.6540442,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5516343,-58.7100976,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4032284,-58.6540442,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.533906,-58.707213,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4112684,-58.8487325,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5438033151,-58.5462694168,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4112684,-58.8487325,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4026444,-58.6684776,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4026444,-58.6684776,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.442785816,-58.7546575069,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5416476,-58.5772578,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4455506,-58.9210941,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5345362,-58.4781519,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.517652,-58.47547,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5390828,-58.5117856,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.442713,-58.9234061,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.541897,-58.712111,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.439338,-58.5557625,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5765243,-58.7358943,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5463368,-58.7029197,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5306291,-58.7145254,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4797192,-58.5340886,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5446526,-58.717214,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4233866,-58.5774034,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4233866,-58.5774034,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.390831056,-58.6261358178,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3951911612,-58.6462768345,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.544866,-58.70877,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5183691,-58.4869838,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.507954,-58.478358,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5418647758,-58.5523752079,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.556731255,-58.5482755815,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4639146,-58.5290483,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4356820038,-58.7981021891,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4455794,-58.9161536,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4739844,-58.5406268,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5398471065,-58.558960855,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4639146,-58.5290483,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4429624,-58.5591319,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.577168,-58.538654,Capital Federal,06-2017,2017-06-01
-34.5542348,-58.7102284,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4009019891,-58.6572428606,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4668747,-58.5194282,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.432543,-58.5601482,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5057547,-58.4822663,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.401963,-58.650123,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5522201,-58.6981702,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4112684,-58.8487325,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5078673,-58.4776803,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4112684,-58.8487325,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5345923124,-58.4786757967,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5550977,-58.553039,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4112684,-58.8487325,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4112684,-58.8487325,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4112684,-58.8487325,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4655462576,-58.8838238404,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5469269,-58.7056412,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3906362793,-58.6267366326,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4427463,-58.552964,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.508343,-58.479506,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5298635,-58.4799626,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5069935,-58.481606,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3488059,-58.7914795,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5375334,-58.5033216,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4237638178,-58.6584862499,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3513784441,-58.7938697916,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5176593,-58.4754983,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4958118,-58.4977285,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4778621,-58.9091671,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4452017,-58.8427582,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.553866,-58.699171,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3971677,-58.6493838,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5308376,-58.7245769,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5281205,-58.473816,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5397619,-58.7120024,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5049408484,-58.4788002963,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3965007285,-58.6495733909,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4553692539,-58.5367101555,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.425087,-58.5796585,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3491777,-58.7891214,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5398631,-58.7033478,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4881581009,-58.5001038538,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.40014,-58.64985,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5458307,-58.7035202,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3482262,-58.7903353,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4185732548,-58.5907092011,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.40014,-58.64985,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5078827,-58.4810504,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4246232,-58.5707814,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4455794,-58.9161536,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5440762,-58.5836174,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5440762,-58.5836174,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5440762,-58.5836174,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.508148,-58.479477,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.508148,-58.479477,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.40014,-58.64985,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4227018119,-58.6603316097,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.414557,-58.703041,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.352536,-58.79317,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.40014,-58.64985,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4354253902,-58.7947333346,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.489115,-58.501764,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.425087,-58.5796585,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.425087,-58.5796585,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4447024389,-58.9219233893,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.508148,-58.479477,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4526967,-58.5440964,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5468087,-58.7038882,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3879484117,-58.6505819015,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3878775814,-58.6503673247,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4447994,-58.566763,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5172009,-58.4756953,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.472405,-58.50842,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3873936303,-58.6503279376,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5049285644,-58.4783668554,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.582631,-58.5360219,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3999874,-58.6508193,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.435505,-58.796468,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3964299054,-58.6494875602,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.424,-58.6583108,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.424,-58.6583108,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.424,-58.6583108,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5394059,-58.7124643,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4040437092,-58.6482938557,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5024786,-58.4818187,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5120905,-58.6657662,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3516118881,-58.7938896908,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.355705947,-58.794772625,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.396765,-58.647663,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5395181453,-58.6926875632,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5321427,-58.7226924,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.396428,-58.649654,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4862909,-58.5011236,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3861186675,-58.6503493952,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.478967,-58.582792,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5494678,-58.7017107,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5522155,-58.5608417,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4036849,-58.6489537,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5496565491,-58.6913650935,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.443725,-58.740742,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.525522,-58.558676,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5496642,-58.701393,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4252671,-58.5704497,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5179155739,-58.4753064719,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4434648,-58.7399851,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5496642,-58.701393,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5496642,-58.701393,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4252671,-58.5704497,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5496642,-58.701393,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.400182,-58.649858,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4253738323,-58.656632965,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.507688,-58.560433,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4349752,-58.7935024,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4245681,-58.5709546,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5179386587,-58.4754509546,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5779567,-58.5354889,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.425319,-58.657722,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5829684,-58.5597446,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.508343,-58.479506,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4469643,-58.6311428,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5528712274,-58.5599954334,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5496180677,-58.7017370441,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4251001,-58.5759408,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4112684,-58.8487325,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.526533,-58.481989,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3466040609,-58.7977161184,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5779125,-58.5355422,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.507091,-58.4815422,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4958004,-58.4844571,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4253233909,-58.6588768307,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5293889,-58.4922184,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5492221423,-58.5563662254,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5759506,-58.5372696,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4434648,-58.7399851,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5727107,-58.5378955,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5450096,-58.7268958,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.40014,-58.64985,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5065055,-58.4822541,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5472381,-58.7070833,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.42472,-58.59323,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.42472,-58.59323,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5036294,-58.6617477,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3483333609,-58.7985178835,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4193494,-58.8426239,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4039020758,-58.64945257,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.419097837,-58.8414466868,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5395844,-58.7189767,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4923804,-58.4844796,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4433537818,-58.5536620367,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.425087,-58.5796585,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5096766,-58.4799264,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4252671,-58.5704497,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5496328,-58.5487791,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4254983984,-58.6578210621,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4182721224,-58.5903250256,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.444492,-58.922292,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4252671,-58.5704497,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4252671,-58.5704497,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5045965,-58.480957,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4084292,-58.592348,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.40014,-58.64985,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4613066,-58.5276904,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4442777446,-58.9220414065,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5078827,-58.4810504,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4244225,-58.5786207,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4730505,-58.5129688,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5096766,-58.4799264,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5293967,-58.5074833,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4702577978,-58.913413976,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4223641305,-58.6599430257,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5097459,-58.4791511,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5442923,-58.7034692,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5075493,-58.4778299,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5501679,-58.7007197,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.472584,-58.492247,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5501679,-58.7007197,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.392887,-58.645535,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5802029,-58.5359578,Capital Federal,06-2017,2017-06-01
-34.5495450936,-58.5906691995,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5501679,-58.7007197,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.503506,-58.481377,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.429868,-58.834319,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5523996,-58.6811754,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5501679,-58.7007197,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5381502,-58.6971167,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5517837,-58.7002183,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5054990393,-58.7481781497,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5302608,-58.4799928,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.440599798,-58.9244322032,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4465229,-58.6338743,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4383722552,-58.563071226,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5036518,-58.5042679,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4805769,-58.505308,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4070349897,-58.6506248168,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5075632575,-58.4813923872,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.447311,-58.632433,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4026444,-58.6684776,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.429868,-58.834319,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4896849,-58.5025732,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.429868,-58.834319,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5339728,-58.7213523,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.407055,-58.650852,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4910214,-58.4998474,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5386905,-58.7169002,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5369774,-58.7054159,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4859751,-58.5057019,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.593094,-58.5232302,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5515703,-58.6999731,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4698909041,-58.8382142331,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.462622,-58.752651,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5517322,-58.7000251,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3971677,-58.6493838,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.3971677,-58.6493838,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4026444,-58.6684776,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5105435,-58.5101375,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5053752,-58.7609693,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.4380962,-58.5588339,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5297213,-58.4856124,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
-34.5386905,-58.7169002,Bs.As. G.B.A. Zona Norte,06-2017,2017-06-01
